Clique0	11	7	9	8	4	9	7	5	8	8	6	4	5	6	7	5	6	7	6	6	6	4	4	5	5	4	4	5	4	5	6	5	5	6	6	7	3	3	3	4	4	5	4	4	3	5	3	5	5	4	4	6	5	4	2	4	3	2	3	4	2	3	3	2	3	3	2	1	2	2	3	3	3	4	4	2	3	4	4	5	5	4	6	5	5	4	3	5	3	6	3	2	4	4	3	3	2	4	3	3	3	2	1	5	1	4	2	4	3	3	3	2	3	2	2	2	1	4	3	5	2	5	2	2	1	1	1	2	3	4	2	3	4	3	2	2	3	4	1	1	2	0	1	3	2	0	1	1	1	3	3	1	0	4	3	3	4	4	3	4	3	3	2	2	4	2	3	5	3	4	2	2	1	4	3	2	5	3	2	4	3	4	4	4	1	1	1	2	2	2	3	2	3	2	2	3	3	3	1	1	2	2	2	1	0	3	5	2	3	4	2	1	1	0	0	0	2	3	1	1	1	1	1	3	1	1	0	0	0	0	0	0	2	3	3	3	2	2	2	1	1	0	0	2	2	1	0	0	0	0	1	1	2	3	4	1	1	2	2	2	1	1	4	1	1	0	1	0	0	3	2	4	2	3	2	3	4	3	1	2	2	1	2	1	2	1	2	3	2	3	1	2	2	2	2	3	1	1	1	0	1	1	1	1	1	0	1	2	2	2	0	0	0	1	2	0	1	1	1	1	1	2	1	0	2	1	1	1	2	2	0	1	0	0	1	1	2	2	2	2	1	1	0	1	1	1	0	0	1	1	2	2	2	1	0	0	0	1	1	0	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clique1	7	10	8	9	5	6	4	4	4	4	3	3	6	7	7	5	5	6	3	3	5	6	7	5	6	4	2	3	2	6	6	7	7	6	6	5	2	2	4	5	3	4	3	2	2	4	2	3	3	4	4	5	6	2	3	2	2	1	3	4	1	2	2	1	2	2	1	1	1	2	3	1	1	4	2	1	4	3	5	4	6	5	5	4	5	4	5	3	1	4	3	2	4	2	3	2	1	3	2	4	2	1	2	3	1	3	1	2	2	4	3	3	3	1	1	1	1	3	4	3	2	3	2	1	2	0	0	3	3	2	2	3	2	5	4	1	3	4	0	0	1	0	1	1	0	0	0	0	1	2	1	0	0	4	2	2	2	3	5	3	2	3	1	2	4	4	5	3	3	4	1	1	1	3	1	2	3	3	1	4	4	3	4	3	1	1	1	2	2	2	2	1	1	1	2	2	3	4	0	0	2	2	1	0	1	1	3	4	5	4	2	2	2	0	0	0	1	1	3	0	0	0	1	2	0	0	0	0	0	0	0	1	3	2	2	1	2	2	1	1	1	0	0	1	0	0	0	1	1	1	2	3	4	3	2	3	0	0	1	0	1	0	2	0	0	0	1	0	0	1	1	2	2	2	4	4	3	2	2	3	3	1	2	1	3	2	3	2	3	2	1	2	2	1	1	4	1	1	1	1	2	1	2	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	2	0	1	0	1	1	0	0	0	1	1	0	0	0	1	2	1	1	3	2	2	1	1	0	0	0	2	1	1	2	0	0	0	0	1	0	1	0	0	1	0	1	1	1	2	1	3	2	1	2	2	2	2	1	1	1	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clique2	9	8	10	7	5	7	5	4	6	6	4	3	6	7	8	6	5	6	4	4	7	5	5	4	4	3	2	3	2	4	5	6	6	7	5	6	2	2	4	5	3	4	3	2	2	4	2	4	4	5	5	5	6	3	3	2	2	1	2	3	1	2	2	1	2	2	1	0	1	1	2	1	2	5	3	1	2	5	5	4	6	5	5	4	4	3	4	3	1	4	2	1	3	3	2	2	1	3	2	4	2	1	2	3	1	3	1	3	2	4	4	3	3	1	1	1	1	3	4	4	2	3	1	1	2	0	0	3	4	3	1	2	3	4	3	1	2	3	0	0	1	0	1	2	0	0	0	0	0	2	1	0	0	3	2	2	3	3	3	3	2	4	1	1	5	3	4	4	2	3	1	1	1	3	2	1	4	2	1	3	4	3	3	3	1	1	1	2	3	3	2	1	2	1	3	2	4	4	0	0	3	3	1	0	1	2	4	3	4	5	3	2	2	0	0	0	1	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	3	2	2	2	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	2	3	4	3	2	0	1	1	0	0	0	2	0	0	0	1	0	0	2	2	3	2	3	3	4	3	2	1	2	2	1	2	1	3	1	2	2	2	2	1	2	2	2	2	4	1	2	2	1	2	2	2	1	1	1	0	2	2	1	1	1	1	0	1	0	1	1	0	2	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	2	2	2	1	1	0	1	1	2	1	1	2	1	2	1	1	0	0	0	0	0	1	0	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	0	1	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clique3	8	9	7	10	4	7	5	5	5	5	4	4	5	6	6	4	6	7	4	4	4	5	6	6	7	5	3	4	3	7	7	6	6	5	7	6	3	3	3	4	4	5	4	3	3	5	3	3	3	3	3	6	5	2	2	3	3	2	4	5	2	3	3	2	3	3	2	2	2	3	4	2	1	3	2	2	5	2	4	5	5	4	6	5	6	5	4	4	2	5	4	3	5	3	4	3	2	4	3	3	3	2	1	4	1	4	2	3	3	3	2	2	3	2	2	1	1	4	3	3	2	4	3	2	1	1	1	2	2	3	3	4	3	4	3	2	4	5	1	1	2	0	1	2	1	0	1	1	2	3	2	1	0	5	3	3	3	4	5	4	3	2	2	3	3	3	4	4	4	5	2	2	1	4	2	3	4	4	2	5	3	4	5	4	1	1	1	2	1	1	3	2	2	2	1	2	2	3	1	1	1	1	2	1	0	2	4	3	4	3	1	1	1	0	0	0	2	2	2	1	1	1	1	3	1	1	0	0	0	0	0	1	2	3	3	2	3	3	2	1	1	0	0	2	1	0	0	1	1	1	2	2	3	2	3	2	0	0	2	1	2	1	3	0	1	0	1	0	0	1	1	2	2	2	3	3	4	3	2	3	3	1	2	1	2	2	3	3	3	3	1	2	2	1	1	3	1	0	0	0	1	0	1	1	1	0	1	1	1	2	0	0	0	1	2	0	0	0	1	1	1	2	1	1	2	1	1	1	2	2	0	0	0	1	2	1	2	3	2	2	1	1	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	1	1	0	1	1	1	2	1	3	2	1	2	2	1	1	1	2	2	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clique4	4	5	5	4	10	5	7	9	3	3	5	7	8	7	6	8	7	6	4	2	4	7	6	6	5	5	4	5	4	2	3	4	4	4	3	3	5	5	7	6	6	5	6	5	6	4	6	5	5	6	6	4	5	5	7	5	6	4	3	2	3	4	5	3	3	4	3	1	2	2	1	3	3	5	3	3	1	2	4	3	5	4	4	3	3	4	5	2	2	3	4	2	2	4	4	5	4	5	4	6	5	4	5	3	4	2	4	4	5	5	5	6	4	4	4	4	5	5	6	3	6	3	2	2	5	2	2	6	5	4	2	1	3	3	4	3	3	2	3	1	2	2	4	2	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	3	3	4	2	3	4	3	2	3	2	3	3	3	3	3	3	2	3	3	2	3	2	2	3	5	4	4	4	3	3	2	3	3	3	4	2	3	4	1	1	3	3	3	2	3	2	2	4	3	3	3	4	4	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	3	2	1	1	1	1	1	3	2	2	2	0	1	1	1	1	1	1	0	3	2	2	1	2	1	1	1	1	0	0	1	1	1	2	0	2	2	0	0	0	1	1	2	3	2	1	2	1	3	3	4	3	2	2	1	1	2	1	3	1	1	2	2	3	3	2	2	2	3	2	2	2	3	3	2	1	1	1	2	3	1	0	1	2	2	1	0	4	1	3	2	0	1	0	0	0	0	0	1	1	2	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	3	3	1	2	1	1	2	2	2	1	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Clique5	9	6	7	7	5	10	8	6	7	6	6	4	6	7	8	6	7	8	6	6	5	4	4	5	5	4	4	5	4	4	5	4	4	5	5	6	3	3	3	4	4	5	4	5	4	6	4	6	6	5	5	7	6	5	3	5	4	3	3	3	2	3	4	2	3	3	2	1	2	2	2	3	3	4	4	2	2	3	3	4	4	3	5	4	4	4	3	4	3	5	3	2	4	4	3	3	2	4	3	3	4	3	2	6	2	5	3	5	4	4	4	3	4	3	3	3	2	5	4	6	3	6	2	2	2	1	1	3	4	5	2	2	4	3	2	2	3	4	1	1	2	0	1	3	2	0	1	1	1	2	3	1	0	4	3	3	4	3	2	3	3	3	2	2	3	2	2	4	3	3	2	2	1	4	3	2	5	3	2	4	3	4	4	4	1	1	1	2	3	3	4	3	4	3	3	4	4	4	1	1	3	3	3	2	0	3	4	2	2	3	2	1	2	1	0	0	2	3	1	1	1	1	1	2	1	1	0	0	0	0	0	0	2	3	2	3	2	2	2	1	1	0	0	1	2	1	0	0	0	0	0	1	1	2	3	1	1	2	2	2	1	1	3	1	1	0	0	0	0	3	2	4	2	3	2	3	4	3	1	1	2	1	2	1	1	1	1	2	2	2	1	1	1	2	2	3	1	2	2	1	2	2	2	2	2	1	2	2	2	2	1	1	0	1	2	1	2	1	1	1	1	2	1	0	2	1	1	1	1	1	0	1	0	0	1	1	2	1	1	1	0	0	0	1	1	0	0	0	1	1	1	2	2	1	0	0	0	1	0	0	0	2	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clique6	7	4	5	5	7	8	10	8	6	6	8	6	5	5	6	8	6	6	7	5	4	6	5	7	6	6	6	7	6	3	4	3	3	4	4	5	5	5	4	3	5	4	6	7	6	4	6	7	7	6	6	5	4	7	5	7	6	4	4	3	3	4	5	3	4	5	3	2	3	3	2	5	5	5	5	3	2	2	3	4	4	3	5	4	4	5	4	4	4	5	5	3	3	6	5	5	4	5	4	4	5	4	3	5	3	3	5	6	5	3	5	4	3	4	4	5	4	6	5	5	5	5	3	3	3	2	2	4	5	6	3	2	5	2	3	3	4	3	3	2	3	1	3	4	3	1	2	2	2	2	4	3	1	3	2	2	3	3	2	3	4	3	4	3	3	3	2	4	4	3	3	4	2	3	5	4	4	4	4	3	2	3	3	3	3	3	3	3	3	3	3	4	5	4	4	3	3	3	2	2	3	3	4	3	1	4	4	3	2	3	3	2	2	2	1	1	2	4	1	2	2	3	2	2	2	2	1	1	1	1	1	1	2	3	2	3	2	2	2	2	2	1	1	1	3	2	1	1	1	1	0	2	1	2	3	1	2	3	2	3	1	1	3	2	2	1	0	1	1	2	1	2	0	2	1	2	3	2	2	1	3	2	3	2	1	2	1	2	2	2	2	1	1	3	3	2	2	2	2	1	2	2	1	2	3	2	3	2	2	2	1	2	0	1	2	2	3	2	1	2	2	3	2	0	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	0	0	1	1	1	0	0	0	1	1	1	2	2	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	2	2	1	3	2	1	2	1	2	2	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clique7	5	4	4	5	9	6	8	10	4	4	6	8	7	6	5	7	8	7	5	3	3	6	5	7	6	6	5	6	5	3	4	3	3	3	4	4	6	6	6	5	7	6	7	6	7	5	7	5	5	5	5	5	4	5	6	6	7	5	4	3	4	5	6	4	4	5	4	2	3	3	2	4	3	4	3	4	2	1	3	4	4	3	5	4	4	5	4	3	3	4	5	3	3	5	5	6	5	6	5	5	6	5	4	4	4	3	5	5	6	4	4	5	4	5	5	4	5	6	5	3	6	4	3	3	4	3	3	5	4	5	3	2	4	2	3	4	4	3	4	2	3	2	4	3	2	2	3	2	2	2	3	3	2	3	3	3	2	3	2	3	4	2	5	3	2	3	2	3	4	3	4	4	3	4	4	4	3	4	4	3	2	3	3	4	5	4	4	4	2	2	3	4	4	4	3	2	2	3	2	2	2	2	4	3	2	3	3	3	2	2	2	3	3	2	1	1	2	3	1	3	3	3	2	2	2	3	2	2	2	2	2	1	2	3	2	2	2	2	2	3	2	2	2	1	2	1	1	1	1	1	0	2	1	1	2	1	1	1	2	2	1	1	2	1	2	2	0	2	2	0	0	0	1	1	1	2	3	2	2	1	3	3	4	3	1	2	1	2	2	2	3	1	1	2	2	2	3	1	1	1	2	1	1	2	3	2	3	1	1	2	1	2	0	1	2	2	2	1	1	3	2	4	3	0	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	2	2	1	3	2	1	2	2	2	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Clique8	8	4	6	5	3	7	6	4	9	6	5	3	4	4	5	4	5	5	7	7	7	3	3	4	4	3	3	4	3	3	3	2	2	3	3	4	2	2	4	5	5	6	3	3	2	4	3	4	4	3	3	4	3	4	2	4	3	1	2	2	3	2	2	3	2	3	2	1	2	2	2	3	3	5	5	2	2	5	2	3	3	2	4	3	3	3	2	3	2	4	2	1	3	3	2	2	2	3	2	2	2	1	0	3	0	3	2	3	2	3	2	1	3	2	2	2	1	3	2	4	2	4	1	1	0	2	2	1	2	3	2	2	3	2	2	2	3	3	1	1	2	0	1	3	2	1	1	1	1	2	4	1	1	4	4	3	4	2	1	2	2	2	1	1	2	1	1	3	2	2	1	1	0	3	2	1	4	2	1	2	1	2	3	3	1	1	1	3	1	1	2	2	3	2	2	2	3	2	1	1	1	1	1	1	1	4	3	1	1	2	3	2	1	0	1	1	2	2	1	1	1	1	1	2	1	1	0	0	0	0	0	0	2	3	2	3	2	2	2	1	1	0	0	1	2	1	0	0	0	0	0	1	1	2	3	1	1	3	3	2	1	1	3	2	1	0	0	0	0	4	3	3	1	3	2	3	4	3	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	2	0	1	2	1	0	1	1	1	0	2	1	1	1	1	1	0	1	0	0	1	1	2	1	1	1	0	0	0	1	1	0	0	0	1	1	2	2	3	1	0	0	1	1	0	0	0	2	2	1	2	1	2	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clique9	8	4	6	5	3	6	6	4	6	9	7	3	3	3	4	4	4	4	5	5	4	3	3	4	4	5	5	4	4	4	4	3	3	4	4	5	3	4	2	2	3	3	5	4	3	3	3	4	4	3	3	3	2	3	1	3	2	2	3	4	2	3	3	2	3	4	2	1	2	2	3	4	4	3	3	2	3	2	3	4	4	3	5	4	6	3	2	6	4	5	3	2	3	4	3	3	3	3	4	2	3	2	1	4	1	2	2	4	3	2	3	2	2	2	2	2	1	3	2	3	1	3	2	2	1	1	1	2	3	4	2	3	4	1	1	2	2	2	1	1	3	0	1	3	3	0	1	1	1	3	3	1	0	3	2	2	3	5	3	4	4	2	2	2	4	2	3	5	3	4	2	2	1	3	3	2	4	3	2	3	1	2	3	3	1	2	1	1	2	2	2	2	3	2	2	2	1	1	1	1	2	2	2	1	0	3	5	2	3	4	2	1	1	0	0	0	2	3	0	1	1	1	2	4	2	1	0	0	0	0	0	0	1	2	3	3	2	2	2	1	1	0	0	2	2	1	0	0	0	0	1	1	2	3	4	0	2	2	2	2	1	1	4	1	1	0	1	0	0	2	1	2	0	2	0	1	2	2	1	2	2	1	2	1	2	1	2	3	2	3	1	2	2	2	2	1	1	1	1	0	1	1	0	1	1	0	1	2	2	2	0	0	0	1	2	0	1	1	1	1	1	2	1	0	2	1	1	1	2	2	0	1	0	0	1	1	2	2	2	2	1	1	0	1	1	1	0	0	0	1	3	2	2	1	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	2	2	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
